Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
838-02-1821;C;São Paulo;Membro;Feminino;Casa e Estilo de Vida;12.73;2;1.273;26.733;2/22/2019;12:10;Cartão de Crédito;25.46;4.761.904.762;1.273;5.2
887-42-0517;C;São Paulo;Normal;Feminino;Esportes e Viagem;83.14;7;29.099;611.079;01/10/2019;10:31;Cartão de Crédito;581.98;4.761.904.762;29.099;6.6
457-12-0244;C;São Paulo;Membro;Feminino;Esportes e Viagem;35.22;6;10.566;221.886;3/14/2019;13:49;Carteira Digital;211.32;4.761.904.762;10.566;6.5
226-34-0034;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;13.78;4;2.756;57.876;01/10/2019;11:10;Carteira Digital;55.12;4.761.904.762;2.756;9
321-49-7382;B;Guarulhos;Membro;Masculino;Esportes e Viagem;88.31;1;44.155;927.255;2/15/2019;17:38;Cartão de Crédito;88.31;4.761.904.762;44.155;5.2
397-25-8725;A;São Bernado do Campo;Membro;Feminino;Saúde e Beleza;39.62;9;17.829;374.409;1/13/2019;17:54;Cartão de Crédito;356.58;4.761.904.762;17.829;6.8
431-66-2305;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;88.25;9;397.125;8.339.625;2/15/2019;20:51;Cartão de Crédito;794.25;4.761.904.762;397.125;7.6
825-94-5922;B;Guarulhos;Normal;Masculino;Esportes e Viagem;25.31;2;2.531;53.151;03/02/2019;19:26;Carteira Digital;50.62;4.761.904.762;2.531;7.2
641-62-7288;B;Guarulhos;Normal;Masculino;Casa e Estilo de Vida;99.92;6;29.976;629.496;3/24/2019;13:33;Carteira Digital;599.52;4.761.904.762;29.976;7.1
756-93-1854;C;São Paulo;Membro;Feminino;Acessórios de Moda;83.35;2;8.335;175.035;02/02/2019;14:05;Cartão de Crédito;166.7;4.761.904.762;8.335;9.5
243-55-8457;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;74.44;10;37.22;781.62;2/27/2019;11:40;Carteira Digital;744.4;4.761.904.762;37.22;5.1
458-10-8612;C;São Paulo;Normal;Masculino;Saúde e Beleza;64.08;7;22.428;470.988;1/20/2019;12:27;Carteira Digital;448.56;4.761.904.762;22.428;7.6
501-61-1753;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;63.15;6;18.945;397.845;01/03/2019;20:24;Carteira Digital;378.9;4.761.904.762;18.945;9.8
235-06-8510;C;São Paulo;Membro;Masculino;Casa e Estilo de Vida;85.72;3;12.858;270.018;1/24/2019;20:59;Carteira Digital;257.16;4.761.904.762;12.858;5.1
433-08-7822;C;São Paulo;Normal;Feminino;Saúde e Beleza;78.89;7;276.115;5.798.415;01/05/2019;19:48;Carteira Digital;552.23;4.761.904.762;276.115;7.5
361-85-2571;A;São Bernado do Campo;Normal;Feminino;Esportes e Viagem;89.48;5;22.37;469.77;3/30/2019;10:18;Dinheiro;447.4;4.761.904.762;22.37;7.4
131-70-8179;A;São Bernado do Campo;Membro;Feminino;Saúde e Beleza;92.09;3;138.135;2.900.835;2/17/2019;16:27;Dinheiro;276.27;4.761.904.762;138.135;4.2
500-02-2261;C;São Paulo;Normal;Feminino;Alimentos e Bebidas;57.29;6;17.187;360.927;3/21/2019;17:04;Carteira Digital;343.74;4.761.904.762;17.187;5.9
720-72-2436;A;São Bernado do Campo;Normal;Masculino;Alimentos e Bebidas;66.52;4;13.304;279.384;03/02/2019;18:14;Carteira Digital;266.08;4.761.904.762;13.304;6.9
702-83-5291;C;São Paulo;Membro;Masculino;Acessórios de Moda;99.82;9;44.919;943.299;3/27/2019;10:43;Dinheiro;898.38;4.761.904.762;44.919;6.6
809-69-9497;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;45.68;10;22.84;479.64;1/19/2019;19:30;Carteira Digital;456.8;4.761.904.762;22.84;5.7
449-16-6770;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;50.79;5;126.975;2.666.475;2/19/2019;14:53;Cartão de Crédito;253.95;4.761.904.762;126.975;5.3
333-23-2632;A;São Bernado do Campo;Membro;Masculino;Saúde e Beleza;10.08;7;3.528;74.088;3/28/2019;20:14;Dinheiro;70.56;4.761.904.762;3.528;4.2
489-82-1237;A;São Bernado do Campo;Normal;Feminino;Acessórios Eletrônicos;93.88;7;32.858;690.018;01/05/2019;11:51;Cartão de Crédito;657.16;4.761.904.762;32.858;7.3
859-97-6048;C;São Paulo;Membro;Masculino;Acessórios Eletrônicos;84.25;2;8.425;176.925;3/26/2019;14:13;Cartão de Crédito;168.5;4.761.904.762;8.425;5.3
676-10-2200;B;Guarulhos;Membro;Masculino;Acessórios de Moda;53.78;1;2.689;56.469;02/03/2019;20:13;Carteira Digital;53.78;4.761.904.762;2.689;4.7
373-88-1424;C;São Paulo;Membro;Masculino;Casa e Estilo de Vida;35.81;5;89.525;1.880.025;02/06/2019;18:44;Carteira Digital;179.05;4.761.904.762;89.525;7.9
365-16-4334;B;Guarulhos;Normal;Feminino;Alimentos e Bebidas;26.43;8;10.572;222.012;2/24/2019;14:26;Carteira Digital;211.44;4.761.904.762;10.572;8.9
503-21-4385;B;Guarulhos;Membro;Masculino;Saúde e Beleza;39.91;3;59.865;1.257.165;2/21/2019;12:40;Carteira Digital;119.73;4.761.904.762;59.865;9.3
305-89-2768;B;Guarulhos;Membro;Feminino;Casa e Estilo de Vida;21.9;3;3.285;68.985;01/09/2019;18:43;Carteira Digital;65.7;4.761.904.762;3.285;4.7
574-80-1489;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;62.85;4;12.57;263.97;2/25/2019;13:22;Carteira Digital;251.4;4.761.904.762;12.57;8.7
784-08-0310;C;São Paulo;Membro;Feminino;Alimentos e Bebidas;21.04;4;4.208;88.368;1/13/2019;13:58;Dinheiro;84.16;4.761.904.762;4.208;7.6
200-40-6154;B;Guarulhos;Membro;Masculino;Casa e Estilo de Vida;65.91;6;19.773;415.233;02/09/2019;11:45;Dinheiro;395.46;4.761.904.762;19.773;5.7
846-10-0341;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;42.57;7;148.995;3.128.895;01/06/2019;11:51;Dinheiro;297.99;4.761.904.762;148.995;6.8
577-34-7579;C;São Paulo;Membro;Masculino;Alimentos e Bebidas;50.49;9;227.205;4.771.305;01/10/2019;17:16;Dinheiro;454.41;4.761.904.762;227.205;5.4
430-02-3888;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;46.02;6;13.806;289.926;02/07/2019;15:55;Dinheiro;276.12;4.761.904.762;13.806;7.1
867-47-1948;C;São Paulo;Normal;Feminino;Casa e Estilo de Vida;15.8;10;7.9;165.9;01/09/2019;12:07;Dinheiro;158;4.761.904.762;7.9;7.8
384-59-6655;A;São Bernado do Campo;Membro;Feminino;Alimentos e Bebidas;98.66;9;44.397;932.337;2/19/2019;15:07;Dinheiro;887.94;4.761.904.762;44.397;8.4
256-58-3609;C;São Paulo;Membro;Masculino;Acessórios de Moda;91.98;1;4.599;96.579;3/18/2019;15:29;Dinheiro;91.98;4.761.904.762;4.599;9.8
324-92-3863;A;São Bernado do Campo;Membro;Masculino;Acessórios Eletrônicos;20.89;2;2.089;43.869;02/05/2019;18:45;Dinheiro;41.78;4.761.904.762;2.089;9.8
593-08-5916;A;São Bernado do Campo;Normal;Feminino;Acessórios de Moda;15.5;1;0.775;16.275;3/19/2019;15:23;Cartão de Crédito;15.5;4.761.904.762;0.775;7.4
364-34-2972;C;São Paulo;Membro;Masculino;Acessórios Eletrônicos;96.82;3;14.523;304.983;3/30/2019;20:37;Dinheiro;290.46;4.761.904.762;14.523;6.7
794-42-3736;B;Guarulhos;Normal;Masculino;Alimentos e Bebidas;33.33;2;3.333;69.993;1/26/2019;14:41;Cartão de Crédito;66.66;4.761.904.762;3.333;6.4
172-42-8274;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;38.27;2;3.827;80.367;03/02/2019;18:18;Cartão de Crédito;76.54;4.761.904.762;3.827;5.8
558-60-5016;A;São Bernado do Campo;Normal;Feminino;Casa e Estilo de Vida;33.3;9;14.985;314.685;03/04/2019;15:27;Carteira Digital;299.7;4.761.904.762;14.985;7.2
195-06-0432;A;São Bernado do Campo;Membro;Masculino;Casa e Estilo de Vida;81.01;3;121.515;2.551.815;1/13/2019;12:55;Cartão de Crédito;243.03;4.761.904.762;121.515;9.3
605-03-2706;A;São Bernado do Campo;Normal;Feminino;Saúde e Beleza;15.8;3;2.37;49.77;3/25/2019;18:02;Dinheiro;47.4;4.761.904.762;2.37;9.5
214-30-2776;B;Guarulhos;Membro;Feminino;Acessórios Eletrônicos;34.49;5;86.225;1.810.725;03/11/2019;19:44;Cartão de Crédito;172.45;4.761.904.762;86.225;9
746-04-1077;B;Guarulhos;Membro;Feminino;Alimentos e Bebidas;84.63;10;42.315;888.615;01/01/2019;11:36;Cartão de Crédito;846.3;4.761.904.762;42.315;9
448-34-8700;B;Guarulhos;Membro;Masculino;Casa e Estilo de Vida;36.91;7;129.185;2.712.885;02/10/2019;13:51;Carteira Digital;258.37;4.761.904.762;129.185;6.7
452-04-8808;B;Guarulhos;Normal;Masculino;Acessórios Eletrônicos;87.08;7;30.478;640.038;1/26/2019;15:17;Dinheiro;609.56;4.761.904.762;30.478;5.5
531-56-4728;A;São Bernado do Campo;Normal;Masculino;Casa e Estilo de Vida;80.08;3;12.012;252.252;02/11/2019;15:29;Dinheiro;240.24;4.761.904.762;12.012;5.4
744-82-9138;C;São Paulo;Normal;Masculino;Acessórios de Moda;86.13;2;8.613;180.873;02/07/2019;17:59;Dinheiro;172.26;4.761.904.762;8.613;8.2
883-69-1285;B;Guarulhos;Membro;Masculino;Acessórios de Moda;49.92;2;4.992;104.832;03/06/2019;11:55;Cartão de Crédito;99.84;4.761.904.762;4.992;7
221-25-5073;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;74.66;4;14.932;313.572;03/04/2019;10:39;Dinheiro;298.64;4.761.904.762;14.932;8.5
518-71-6847;B;Guarulhos;Membro;Masculino;Alimentos e Bebidas;26.6;6;7.98;167.58;2/26/2019;15:10;Carteira Digital;159.6;4.761.904.762;7.98;4.9
156-20-0370;B;Guarulhos;Normal;Feminino;Acessórios Eletrônicos;25.45;1;12.725;267.225;03/10/2019;18:10;Cartão de Crédito;25.45;4.761.904.762;12.725;5.1
151-33-7434;B;Guarulhos;Normal;Feminino;Alimentos e Bebidas;67.77;1;33.885;711.585;02/04/2019;20:43;Cartão de Crédito;67.77;4.761.904.762;33.885;6.5
728-47-9078;C;São Paulo;Membro;Masculino;Alimentos e Bebidas;59.59;4;11.918;250.278;1/19/2019;12:46;Dinheiro;238.36;4.761.904.762;11.918;9.8
809-46-1866;A;São Bernado do Campo;Normal;Masculino;Saúde e Beleza;58.15;4;11.63;244.23;1/23/2019;17:44;Dinheiro;232.6;4.761.904.762;11.63;8.4
139-32-4183;A;São Bernado do Campo;Membro;Feminino;Esportes e Viagem;97.48;9;43.866;921.186;3/14/2019;14:19;Carteira Digital;877.32;4.761.904.762;43.866;7.4
148-41-7930;C;São Paulo;Normal;Masculino;Saúde e Beleza;99.96;7;34.986;734.706;1/23/2019;10:33;Dinheiro;699.72;4.761.904.762;34.986;6.1
189-40-5216;C;São Paulo;Normal;Masculino;Acessórios Eletrônicos;96.37;7;337.295;7.083.195;01/09/2019;11:40;Dinheiro;674.59;4.761.904.762;337.295;6
374-38-5555;B;Guarulhos;Normal;Feminino;Acessórios de Moda;63.71;5;159.275;3.344.775;02/07/2019;19:30;Carteira Digital;318.55;4.761.904.762;159.275;8.5
764-44-8999;B;Guarulhos;Normal;Feminino;Saúde e Beleza;14.76;2;1.476;30.996;2/18/2019;14:42;Carteira Digital;29.52;4.761.904.762;1.476;4.3
552-44-5977;B;Guarulhos;Membro;Masculino;Saúde e Beleza;62;8;24.8;520.8;01/03/2019;19:08;Cartão de Crédito;496;4.761.904.762;24.8;6.2
267-62-7380;C;São Paulo;Membro;Masculino;Acessórios Eletrônicos;82.34;10;41.17;864.57;3/29/2019;19:12;Carteira Digital;823.4;4.761.904.762;41.17;4.3
430-53-4718;B;Guarulhos;Membro;Masculino;Saúde e Beleza;75.37;8;30.148;633.108;1/28/2019;15:46;Cartão de Crédito;602.96;4.761.904.762;30.148;8.4
886-18-2897;A;São Bernado do Campo;Normal;Feminino;Alimentos e Bebidas;56.56;5;14.14;296.94;3/22/2019;19:06;Cartão de Crédito;282.8;4.761.904.762;14.14;4.5
602-16-6955;B;Guarulhos;Normal;Feminino;Esportes e Viagem;76.6;10;38.3;804.3;1/24/2019;18:10;Carteira Digital;766;4.761.904.762;38.3;6
745-74-0715;A;São Bernado do Campo;Normal;Masculino;Acessórios Eletrônicos;58.03;2;5.803;121.863;03/10/2019;20:46;Carteira Digital;116.06;4.761.904.762;5.803;8.8
690-01-6631;B;Guarulhos;Normal;Masculino;Acessórios de Moda;17.49;10;8.745;183.645;2/22/2019;18:35;Carteira Digital;174.9;4.761.904.762;8.745;6.6
652-49-6720;C;São Paulo;Membro;Feminino;Acessórios Eletrônicos;60.95;1;30.475;639.975;2/18/2019;11:40;Carteira Digital;60.95;4.761.904.762;30.475;5.9
233-67-5758;C;São Paulo;Normal;Masculino;Saúde e Beleza;40.35;1;20.175;423.675;1/29/2019;13:46;Carteira Digital;40.35;4.761.904.762;20.175;6.2
303-96-2227;B;Guarulhos;Normal;Feminino;Casa e Estilo de Vida;97.38;10;48.69;1022.49;03/02/2019;17:16;Carteira Digital;973.8;4.761.904.762;48.69;4.4
727-02-1313;A;São Bernado do Campo;Membro;Masculino;Alimentos e Bebidas;31.84;1;1.592;33.432;02/09/2019;13:22;Dinheiro;31.84;4.761.904.762;1.592;7.7
347-56-2442;A;São Bernado do Campo;Normal;Masculino;Casa e Estilo de Vida;65.82;1;3.291;69.111;2/22/2019;15:33;Dinheiro;65.82;4.761.904.762;3.291;4.1
849-09-3807;A;São Bernado do Campo;Membro;Feminino;Acessórios de Moda;88.34;7;30.919;649.299;2/18/2019;13:28;Dinheiro;618.38;4.761.904.762;30.919;6.6
